InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,category
539437,21485,"RETROSPOT HEART HOT WATER BOTTLE",2,"12/17/2010 14:54",11.02,,"United Kingdom","Medication & Remedies"
539437,21773,"DECORATIVE ROSE BATHROOM BOTTLE",2,"12/17/2010 14:54",2.51,,"United Kingdom","Medication & Remedies"
539437,21774,"DECORATIVE CATS BATHROOM BOTTLE",1,"12/17/2010 14:54",2.51,,"United Kingdom","Medication & Remedies"
539437,21775,"DECORATIVE FLORE BATHROOM BOTTLE",1,"12/17/2010 14:54",2.51,,"United Kingdom","Medication & Remedies"
539437,21846,"PINK DIAMANTE PEN IN GIFT BOX",6,"12/17/2010 14:54",4.21,,"United Kingdom",Gifts
539437,21847,"GREEN  DIAMANTE PEN IN GIFT BOX",2,"12/17/2010 14:54",4.21,,"United Kingdom",Gifts
539437,21851,"LILAC DIAMANTE PEN IN GIFT BOX",3,"12/17/2010 14:54",4.21,,"United Kingdom",Gifts
539437,22112,"CHOCOLATE HOT WATER BOTTLE",2,"12/17/2010 14:54",11.02,,"United Kingdom","Medication & Remedies"
539437,22206,"MUG , DOTCOMGIFTSHOP.COM ",1,"12/17/2010 14:54",0.85,,"United Kingdom",Gifts
539437,22464,"HANGING METAL HEART LANTERN",3,"12/17/2010 14:54",3.36,,"United Kingdom","Christmas Decorations"
539437,22585,"PACK OF 6 BIRDY GIFT TAGS",2,"12/17/2010 14:54",2.51,,"United Kingdom",Gifts
539437,22835,"HOT WATER BOTTLE I AM SO POORLY",5,"12/17/2010 14:54",9.32,,"United Kingdom","Medication & Remedies"
539437,22837,"HOT WATER BOTTLE BABUSHKA ",4,"12/17/2010 14:54",9.32,,"United Kingdom","Medication & Remedies"
539437,71053,"WHITE METAL LANTERN",1,"12/17/2010 14:54",8.47,,"United Kingdom","Christmas Decorations"
539437,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",3,"12/17/2010 14:54",7.62,,"United Kingdom","Medication & Remedies"
539437,84030E,"ENGLISH ROSE HOT WATER BOTTLE",1,"12/17/2010 14:54",8.47,,"United Kingdom","Medication & Remedies"
539437,84031B,"CHARLIE LOLA BLUE HOT WATER BOTTLE ",1,"12/17/2010 14:54",4.21,,"United Kingdom","Medication & Remedies"
539437,84032A,"CHARLIE+LOLA PINK HOT WATER BOTTLE",5,"12/17/2010 14:54",3.36,,"United Kingdom","Medication & Remedies"
539437,84032B,"CHARLIE + LOLA RED HOT WATER BOTTLE",1,"12/17/2010 14:54",3.36,,"United Kingdom","Medication & Remedies"
539437,85032D,"YULETIDE IMAGES GIFT WRAP SET",1,"12/17/2010 14:54",1.66,,"United Kingdom",Gifts
539437,21481,"FAWN BLUE HOT WATER BOTTLE",13,"12/17/2010 14:54",2.95,,"United Kingdom","Medication & Remedies"
539437,22837,"HOT WATER BOTTLE BABUSHKA ",12,"12/17/2010 14:54",4.65,,"United Kingdom","Medication & Remedies"
539442,21481,"FAWN BLUE HOT WATER BOTTLE",6,"12/17/2010 15:39",2.95,16558,"United Kingdom","Medication & Remedies"
539442,22112,"CHOCOLATE HOT WATER BOTTLE",6,"12/17/2010 15:39",4.95,16558,"United Kingdom","Medication & Remedies"
539443,22111,"SCOTTIE DOG HOT WATER BOTTLE",24,"12/17/2010 15:52",4.25,14031,"United Kingdom","Medication & Remedies"
539443,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",24,"12/17/2010 15:52",3.39,14031,"United Kingdom","Medication & Remedies"
539444,21484,"CHICK GREY HOT WATER BOTTLE",36,"12/17/2010 15:52",2.95,14146,"United Kingdom","Medication & Remedies"
539444,21481,"FAWN BLUE HOT WATER BOTTLE",36,"12/17/2010 15:52",2.55,14146,"United Kingdom","Medication & Remedies"
539444,22837,"HOT WATER BOTTLE BABUSHKA ",36,"12/17/2010 15:52",4.25,14146,"United Kingdom","Medication & Remedies"
539446,22837,"HOT WATER BOTTLE BABUSHKA ",8,"12/17/2010 15:58",4.65,12705,"Germany","Medication & Remedies"
539446,21481,"FAWN BLUE HOT WATER BOTTLE",12,"12/17/2010 15:58",2.95,12705,"Germany","Medication & Remedies"
539446,22113,"GREY HEART HOT WATER BOTTLE",12,"12/17/2010 15:58",3.75,12705,"Germany","Medication & Remedies"
539446,84030E,"ENGLISH ROSE HOT WATER BOTTLE",4,"12/17/2010 15:58",4.25,12705,"Germany","Medication & Remedies"
539447,21879,"HEARTS GIFT TAPE",24,"12/17/2010 16:00",0.19,12395,"Belgium",Gifts
539451,22837,"HOT WATER BOTTLE BABUSHKA ",2,"12/17/2010 16:59",9.32,,"United Kingdom","Medication & Remedies"
539451,22915,"ASSORTED BOTTLE TOP  MAGNETS ",1,"12/17/2010 16:59",5.06,,"United Kingdom","Medication & Remedies"
539451,40016,"CHINESE DRAGON PAPER LANTERNS",1,"12/17/2010 16:59",8.47,,"United Kingdom","Christmas Decorations"
539451,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",2,"12/17/2010 16:59",7.62,,"United Kingdom","Medication & Remedies"
539451,84030E,"ENGLISH ROSE HOT WATER BOTTLE",1,"12/17/2010 16:59",8.47,,"United Kingdom","Medication & Remedies"
539451,84031A,"CHARLIE+LOLA RED HOT WATER BOTTLE ",1,"12/17/2010 16:59",4.21,,"United Kingdom","Medication & Remedies"
539451,84031B,"CHARLIE LOLA BLUE HOT WATER BOTTLE ",1,"12/17/2010 16:59",4.21,,"United Kingdom","Medication & Remedies"
539451,84032A,"CHARLIE+LOLA PINK HOT WATER BOTTLE",2,"12/17/2010 16:59",3.36,,"United Kingdom","Medication & Remedies"
539451,21479,"WHITE SKULL HOT WATER BOTTLE ",1,"12/17/2010 16:59",3.75,,"United Kingdom","Medication & Remedies"
539451,21481,"FAWN BLUE HOT WATER BOTTLE",1,"12/17/2010 16:59",5.91,,"United Kingdom","Medication & Remedies"
539451,21484,"CHICK GREY HOT WATER BOTTLE",4,"12/17/2010 16:59",7.62,,"United Kingdom","Medication & Remedies"
539451,21485,"RETROSPOT HEART HOT WATER BOTTLE",3,"12/17/2010 16:59",11.02,,"United Kingdom","Medication & Remedies"
539451,21774,"DECORATIVE CATS BATHROOM BOTTLE",1,"12/17/2010 16:59",2.51,,"United Kingdom","Medication & Remedies"
539451,21849,"SILVER DIAMANTE PEN IN GIFT BOX",1,"12/17/2010 16:59",4.21,,"United Kingdom",Gifts
539451,22110,"BIRD HOUSE HOT WATER BOTTLE",2,"12/17/2010 16:59",7.62,,"United Kingdom","Medication & Remedies"
539451,22112,"CHOCOLATE HOT WATER BOTTLE",2,"12/17/2010 16:59",11.02,,"United Kingdom","Medication & Remedies"
539451,22113,"GREY HEART HOT WATER BOTTLE",1,"12/17/2010 16:59",7.62,,"United Kingdom","Medication & Remedies"
539451,22465,"HANGING METAL STAR LANTERN",1,"12/17/2010 16:59",3.36,,"United Kingdom","Christmas Decorations"
539451,22582,"PACK OF 6 SWEETIE GIFT BOXES",1,"12/17/2010 16:59",5.06,,"United Kingdom",Gifts
539451,22583,"PACK OF 6 HANDBAG GIFT BOXES",1,"12/17/2010 16:59",5.06,,"United Kingdom",Gifts
539451,22584,"PACK OF 6 PANNETONE GIFT BOXES",1,"12/17/2010 16:59",5.06,,"United Kingdom",Gifts
539451,22821,"GIFT BAG PSYCHEDELIC APPLES",6,"12/17/2010 16:59",1.28,,"United Kingdom",Gifts
539451,22835,"HOT WATER BOTTLE I AM SO POORLY",4,"12/17/2010 16:59",9.32,,"United Kingdom","Medication & Remedies"
539451,22837,"HOT WATER BOTTLE BABUSHKA ",11,"12/17/2010 16:59",4.65,,"United Kingdom","Medication & Remedies"
539452,22837,"HOT WATER BOTTLE BABUSHKA ",10,"12/17/2010 17:06",4.25,15856,"United Kingdom","Medication & Remedies"
539452,22111,"SCOTTIE DOG HOT WATER BOTTLE",48,"12/17/2010 17:06",4.25,15856,"United Kingdom","Medication & Remedies"
539452,84030E,"ENGLISH ROSE HOT WATER BOTTLE",24,"12/17/2010 17:06",3.75,15856,"United Kingdom","Medication & Remedies"
539452,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",48,"12/17/2010 17:06",3.39,15856,"United Kingdom","Medication & Remedies"
539453,22224,"WHITE LOVEBIRD LANTERN",2,"12/17/2010 17:08",5.91,,"United Kingdom","Christmas Decorations"
539453,22835,"HOT WATER BOTTLE I AM SO POORLY",5,"12/17/2010 17:08",9.32,,"United Kingdom","Medication & Remedies"
539453,22837,"HOT WATER BOTTLE BABUSHKA ",4,"12/17/2010 17:08",9.32,,"United Kingdom","Medication & Remedies"
539453,22857,"ASSORTED EASTER GIFT TAGS",1,"12/17/2010 17:08",11.02,,"United Kingdom",Gifts
539453,22915,"ASSORTED BOTTLE TOP  MAGNETS ",1,"12/17/2010 17:08",5.06,,"United Kingdom","Medication & Remedies"
539453,71053,"WHITE METAL LANTERN",1,"12/17/2010 17:08",8.47,,"United Kingdom","Christmas Decorations"
539453,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",3,"12/17/2010 17:08",7.62,,"United Kingdom","Medication & Remedies"
539453,84031A,"CHARLIE+LOLA RED HOT WATER BOTTLE ",2,"12/17/2010 17:08",4.21,,"United Kingdom","Medication & Remedies"
539453,84031B,"CHARLIE LOLA BLUE HOT WATER BOTTLE ",1,"12/17/2010 17:08",4.21,,"United Kingdom","Medication & Remedies"
539453,84032A,"CHARLIE+LOLA PINK HOT WATER BOTTLE",5,"12/17/2010 17:08",3.36,,"United Kingdom","Medication & Remedies"
539453,84032B,"CHARLIE + LOLA RED HOT WATER BOTTLE",1,"12/17/2010 17:08",3.36,,"United Kingdom","Medication & Remedies"
539453,21484,"CHICK GREY HOT WATER BOTTLE",4,"12/17/2010 17:08",7.62,,"United Kingdom","Medication & Remedies"
539453,21485,"RETROSPOT HEART HOT WATER BOTTLE",5,"12/17/2010 17:08",11.02,,"United Kingdom","Medication & Remedies"
539453,21773,"DECORATIVE ROSE BATHROOM BOTTLE",1,"12/17/2010 17:08",2.51,,"United Kingdom","Medication & Remedies"
539453,21851,"LILAC DIAMANTE PEN IN GIFT BOX",1,"12/17/2010 17:08",4.21,,"United Kingdom",Gifts
539453,22112,"CHOCOLATE HOT WATER BOTTLE",5,"12/17/2010 17:08",11.02,,"United Kingdom","Medication & Remedies"
539453,22837,"HOT WATER BOTTLE BABUSHKA ",21,"12/17/2010 17:08",4.25,,"United Kingdom","Medication & Remedies"
539454,21485,"RETROSPOT HEART HOT WATER BOTTLE",5,"12/17/2010 17:12",4.95,17377,"United Kingdom","Medication & Remedies"
539454,22111,"SCOTTIE DOG HOT WATER BOTTLE",5,"12/17/2010 17:12",4.95,17377,"United Kingdom","Medication & Remedies"
539454,22113,"GREY HEART HOT WATER BOTTLE",10,"12/17/2010 17:12",3.75,17377,"United Kingdom","Medication & Remedies"
539455,22112,"CHOCOLATE HOT WATER BOTTLE",1,"12/17/2010 17:17",4.95,12748,"United Kingdom","Medication & Remedies"
539455,22835,"HOT WATER BOTTLE I AM SO POORLY",1,"12/17/2010 17:17",4.65,12748,"United Kingdom","Medication & Remedies"
539456,21479,"WHITE SKULL HOT WATER BOTTLE ",2,"12/17/2010 17:23",3.75,16885,"United Kingdom","Medication & Remedies"
539456,84032B,"CHARLIE + LOLA RED HOT WATER BOTTLE",1,"12/17/2010 17:23",2.95,16885,"United Kingdom","Medication & Remedies"
539459,21481,"FAWN BLUE HOT WATER BOTTLE",5,"12/17/2010 17:33",2.95,12839,"United Kingdom","Medication & Remedies"
539461,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",10,"12/19/2010 10:21",3.75,17243,"United Kingdom","Medication & Remedies"
539461,22835,"HOT WATER BOTTLE I AM SO POORLY",4,"12/19/2010 10:21",4.65,17243,"United Kingdom","Medication & Remedies"
539461,21485,"RETROSPOT HEART HOT WATER BOTTLE",4,"12/19/2010 10:21",4.95,17243,"United Kingdom","Medication & Remedies"
539461,22112,"CHOCOLATE HOT WATER BOTTLE",4,"12/19/2010 10:21",4.95,17243,"United Kingdom","Medication & Remedies"
539464,21479,"WHITE SKULL HOT WATER BOTTLE ",1,"12/19/2010 11:35",3.75,17913,"United Kingdom","Medication & Remedies"
539464,22111,"SCOTTIE DOG HOT WATER BOTTLE",1,"12/19/2010 11:35",4.95,17913,"United Kingdom","Medication & Remedies"
539464,22110,"BIRD HOUSE HOT WATER BOTTLE",3,"12/19/2010 11:35",2.55,17913,"United Kingdom","Medication & Remedies"
539464,22113,"GREY HEART HOT WATER BOTTLE",6,"12/19/2010 11:35",3.75,17913,"United Kingdom","Medication & Remedies"
539464,21484,"CHICK GREY HOT WATER BOTTLE",3,"12/19/2010 11:35",3.45,17913,"United Kingdom","Medication & Remedies"
539466,21884,"CAKES AND BOWS GIFT  TAPE",24,"12/19/2010 12:46",0.19,12668,"Germany",Gifts
539468,21481,"FAWN BLUE HOT WATER BOTTLE",12,"12/19/2010 13:31",2.95,15044,"United Kingdom","Medication & Remedies"
539468,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",6,"12/19/2010 13:31",3.75,15044,"United Kingdom","Medication & Remedies"
539468,22835,"HOT WATER BOTTLE I AM SO POORLY",6,"12/19/2010 13:31",4.65,15044,"United Kingdom","Medication & Remedies"
539468,84030E,"ENGLISH ROSE HOT WATER BOTTLE",6,"12/19/2010 13:31",4.25,15044,"United Kingdom","Medication & Remedies"
539468,22112,"CHOCOLATE HOT WATER BOTTLE",6,"12/19/2010 13:31",4.95,15044,"United Kingdom","Medication & Remedies"
539468,22113,"GREY HEART HOT WATER BOTTLE",4,"12/19/2010 13:31",3.75,15044,"United Kingdom","Medication & Remedies"
539468,21484,"CHICK GREY HOT WATER BOTTLE",4,"12/19/2010 13:31",3.45,15044,"United Kingdom","Medication & Remedies"
539468,21479,"WHITE SKULL HOT WATER BOTTLE ",4,"12/19/2010 13:31",3.75,15044,"United Kingdom","Medication & Remedies"
539468,22111,"SCOTTIE DOG HOT WATER BOTTLE",8,"12/19/2010 13:31",4.95,15044,"United Kingdom","Medication & Remedies"
539468,21485,"RETROSPOT HEART HOT WATER BOTTLE",4,"12/19/2010 13:31",4.95,15044,"United Kingdom","Medication & Remedies"
539471,21484,"CHICK GREY HOT WATER BOTTLE",1,"12/19/2010 14:16",3.45,17358,"United Kingdom","Medication & Remedies"
539471,22111,"SCOTTIE DOG HOT WATER BOTTLE",1,"12/19/2010 14:16",4.95,17358,"United Kingdom","Medication & Remedies"
539471,84030E,"ENGLISH ROSE HOT WATER BOTTLE",1,"12/19/2010 14:16",4.25,17358,"United Kingdom","Medication & Remedies"
539471,21657,"MILK BOTTLE WITH GLASS STOPPER ",1,"12/19/2010 14:16",6.95,17358,"United Kingdom","Medication & Remedies"
539475,22045,"SPACEBOY GIFT WRAP",25,"12/19/2010 14:41",0.42,16686,"United Kingdom",Gifts
539475,21479,"WHITE SKULL HOT WATER BOTTLE ",1,"12/19/2010 14:41",3.75,16686,"United Kingdom","Medication & Remedies"
539475,21481,"FAWN BLUE HOT WATER BOTTLE",1,"12/19/2010 14:41",2.95,16686,"United Kingdom","Medication & Remedies"
539477,84030E,"ENGLISH ROSE HOT WATER BOTTLE",4,"12/19/2010 14:58",4.25,18245,"United Kingdom","Medication & Remedies"
539477,22857,"ASSORTED EASTER GIFT TAGS",12,"12/19/2010 14:58",0.85,18245,"United Kingdom",Gifts
539478,21485,"RETROSPOT HEART HOT WATER BOTTLE",2,"12/19/2010 15:07",4.95,17343,"United Kingdom","Medication & Remedies"
539478,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",2,"12/19/2010 15:07",3.75,17343,"United Kingdom","Medication & Remedies"
539478,22835,"HOT WATER BOTTLE I AM SO POORLY",2,"12/19/2010 15:07",4.65,17343,"United Kingdom","Medication & Remedies"
539478,22113,"GREY HEART HOT WATER BOTTLE",5,"12/19/2010 15:07",3.75,17343,"United Kingdom","Medication & Remedies"
539484,21657,"MILK BOTTLE WITH GLASS STOPPER ",1,"12/19/2010 15:44",6.95,15640,"United Kingdom","Medication & Remedies"
539484,21481,"FAWN BLUE HOT WATER BOTTLE",6,"12/19/2010 15:44",2.95,15640,"United Kingdom","Medication & Remedies"
539484,21479,"WHITE SKULL HOT WATER BOTTLE ",4,"12/19/2010 15:44",3.75,15640,"United Kingdom","Medication & Remedies"
539488,22837,"HOT WATER BOTTLE BABUSHKA LARGE",8,"12/20/2010 9:37",4.65,12377,"Switzerland","Medication & Remedies"
539488,22112,"CHOCOLATE HOT WATER BOTTLE",16,"12/20/2010 9:37",4.95,12377,"Switzerland","Medication & Remedies"
539492,21481,"FAWN BLUE HOT WATER BOTTLE",2,"12/20/2010 10:14",5.91,,"United Kingdom","Medication & Remedies"
539492,21485,"RETROSPOT HEART HOT WATER BOTTLE",1,"12/20/2010 10:14",11.02,,"United Kingdom","Medication & Remedies"
539492,22111,"SCOTTIE DOG HOT WATER BOTTLE",2,"12/20/2010 10:14",5.06,,"United Kingdom","Medication & Remedies"
539492,22112,"CHOCOLATE HOT WATER BOTTLE",2,"12/20/2010 10:14",11.02,,"United Kingdom","Medication & Remedies"
539492,22584,"PACK OF 6 PANNETONE GIFT BOXES",2,"12/20/2010 10:14",5.06,,"United Kingdom",Gifts
539492,21324,"HANGING MEDINA LANTERN SMALL",1,"12/20/2010 10:14",5.91,,"United Kingdom","Christmas Decorations"
539492,22835,"HOT WATER BOTTLE I AM SO POORLY",2,"12/20/2010 10:14",9.32,,"United Kingdom","Medication & Remedies"
539492,22837,"HOT WATER BOTTLE BABUSHKA ",3,"12/20/2010 10:14",9.32,,"United Kingdom","Medication & Remedies"
539492,84030E,"ENGLISH ROSE HOT WATER BOTTLE",1,"12/20/2010 10:14",8.47,,"United Kingdom","Medication & Remedies"
539492,84031A,"CHARLIE+LOLA RED HOT WATER BOTTLE ",2,"12/20/2010 10:14",4.21,,"United Kingdom","Medication & Remedies"
539492,84032A,"CHARLIE+LOLA PINK HOT WATER BOTTLE",2,"12/20/2010 10:14",3.36,,"United Kingdom","Medication & Remedies"
539492,84032B,"CHARLIE + LOLA RED HOT WATER BOTTLE",2,"12/20/2010 10:14",3.36,,"United Kingdom","Medication & Remedies"
539492,gift_0001_,"Dotcomgiftshop Gift Voucher ",1,"12/20/2010 10:14",34.04,,"United Kingdom",Gifts
539492,21481,"FAWN BLUE HOT WATER BOTTLE",11,"12/20/2010 10:14",2.95,,"United Kingdom","Medication & Remedies"
539493,22585,"PACK OF 6 BIRDY GIFT TAGS",2,"12/20/2010 10:15",1.25,,"United Kingdom",Gifts
539496,22111,"SCOTTIE DOG HOT WATER BOTTLE",3,"12/20/2010 10:38",4.95,13050,"United Kingdom","Medication & Remedies"
539496,84030E,"ENGLISH ROSE HOT WATER BOTTLE",4,"12/20/2010 10:38",4.25,13050,"United Kingdom","Medication & Remedies"
539496,21481,"FAWN BLUE HOT WATER BOTTLE",6,"12/20/2010 10:38",2.95,13050,"United Kingdom","Medication & Remedies"
539497,21484,"CHICK GREY HOT WATER BOTTLE",8,"12/20/2010 10:41",3.45,12944,"United Kingdom","Medication & Remedies"
539497,21485,"RETROSPOT HEART HOT WATER BOTTLE",3,"12/20/2010 10:41",4.95,12944,"United Kingdom","Medication & Remedies"
539501,22464,"HANGING METAL HEART LANTERN",6,"12/20/2010 11:08",1.65,17085,"United Kingdom","Christmas Decorations"
539501,22465,"HANGING METAL STAR LANTERN",6,"12/20/2010 11:08",1.65,17085,"United Kingdom","Christmas Decorations"
539561,40016,"CHINESE DRAGON PAPER LANTERNS",48,"12/20/2010 11:41",0.42,16422,"United Kingdom","Christmas Decorations"
539564,21481,"FAWN BLUE HOT WATER BOTTLE",36,"12/20/2010 11:45",2.55,18092,"United Kingdom","Medication & Remedies"
539564,22112,"CHOCOLATE HOT WATER BOTTLE",48,"12/20/2010 11:45",4.25,18092,"United Kingdom","Medication & Remedies"
539564,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",48,"12/20/2010 11:45",3.39,18092,"United Kingdom","Medication & Remedies"
539572,22111,"SCOTTIE DOG HOT WATER BOTTLE",96,"12/20/2010 12:14",4.25,14113,"United Kingdom","Medication & Remedies"
539579,21485,"RETROSPOT HEART HOT WATER BOTTLE",3,"12/20/2010 12:51",4.95,16713,"United Kingdom","Medication & Remedies"
539579,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",3,"12/20/2010 12:51",3.75,16713,"United Kingdom","Medication & Remedies"
539579,84030E,"ENGLISH ROSE HOT WATER BOTTLE",3,"12/20/2010 12:51",4.25,16713,"United Kingdom","Medication & Remedies"
539579,21481,"FAWN BLUE HOT WATER BOTTLE",2,"12/20/2010 12:51",2.95,16713,"United Kingdom","Medication & Remedies"
539579,22110,"BIRD HOUSE HOT WATER BOTTLE",3,"12/20/2010 12:51",2.55,16713,"United Kingdom","Medication & Remedies"
539579,22111,"SCOTTIE DOG HOT WATER BOTTLE",3,"12/20/2010 12:51",4.95,16713,"United Kingdom","Medication & Remedies"
539579,21479,"WHITE SKULL HOT WATER BOTTLE ",2,"12/20/2010 12:51",3.75,16713,"United Kingdom","Medication & Remedies"
539580,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",8,"12/20/2010 12:51",3.75,15312,"United Kingdom","Medication & Remedies"
539587,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",12,"12/20/2010 13:10",3.39,14298,"United Kingdom","Medication & Remedies"
539587,21481,"FAWN BLUE HOT WATER BOTTLE",12,"12/20/2010 13:10",2.55,14298,"United Kingdom","Medication & Remedies"
539588,22835,"HOT WATER BOTTLE I AM SO POORLY",2,"12/20/2010 13:11",4.65,14527,"United Kingdom","Medication & Remedies"
539588,22113,"GREY HEART HOT WATER BOTTLE",1,"12/20/2010 13:11",3.75,14527,"United Kingdom","Medication & Remedies"
539588,21479,"WHITE SKULL HOT WATER BOTTLE ",1,"12/20/2010 13:11",3.75,14527,"United Kingdom","Medication & Remedies"
539593,22111,"SCOTTIE DOG HOT WATER BOTTLE",6,"12/20/2010 13:31",4.95,13319,"United Kingdom","Medication & Remedies"
539593,21481,"FAWN BLUE HOT WATER BOTTLE",6,"12/20/2010 13:31",2.95,13319,"United Kingdom","Medication & Remedies"
539595,22835,"HOT WATER BOTTLE I AM SO POORLY",3,"12/20/2010 13:43",9.32,,"United Kingdom","Medication & Remedies"
539595,22837,"HOT WATER BOTTLE BABUSHKA ",1,"12/20/2010 13:43",4.65,,"United Kingdom","Medication & Remedies"
539595,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",1,"12/20/2010 13:43",7.62,,"United Kingdom","Medication & Remedies"
539595,84031A,"CHARLIE+LOLA RED HOT WATER BOTTLE ",1,"12/20/2010 13:43",4.21,,"United Kingdom","Medication & Remedies"
539595,84032A,"CHARLIE+LOLA PINK HOT WATER BOTTLE",1,"12/20/2010 13:43",3.36,,"United Kingdom","Medication & Remedies"
539595,84032B,"CHARLIE + LOLA RED HOT WATER BOTTLE",1,"12/20/2010 13:43",3.36,,"United Kingdom","Medication & Remedies"
539595,21481,"FAWN BLUE HOT WATER BOTTLE",11,"12/20/2010 13:43",2.95,,"United Kingdom","Medication & Remedies"
539595,21846,"PINK DIAMANTE PEN IN GIFT BOX",1,"12/20/2010 13:43",4.21,,"United Kingdom",Gifts
539595,22111,"SCOTTIE DOG HOT WATER BOTTLE",6,"12/20/2010 13:43",5.06,,"United Kingdom","Medication & Remedies"
539595,22464,"HANGING METAL HEART LANTERN",2,"12/20/2010 13:43",3.36,,"United Kingdom","Christmas Decorations"
539607,21883,"STARS GIFT TAPE ",24,"12/20/2010 14:10",0.19,12681,"France",Gifts
539609,21484,"CHICK GREY HOT WATER BOTTLE",6,"12/20/2010 14:15",3.45,15527,"United Kingdom","Medication & Remedies"
539610,22377,"BOTTLE BAG RETROSPOT ",1,"12/20/2010 14:33",2.1,14606,"United Kingdom","Medication & Remedies"
539629,22835,"HOT WATER BOTTLE I AM SO POORLY",24,"12/20/2010 14:51",4.25,14062,"United Kingdom","Medication & Remedies"
539629,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",12,"12/20/2010 14:51",3.75,14062,"United Kingdom","Medication & Remedies"
539630,21484,"CHICK GREY HOT WATER BOTTLE",6,"12/20/2010 14:59",3.45,17230,"United Kingdom","Medication & Remedies"
539630,22111,"SCOTTIE DOG HOT WATER BOTTLE",12,"12/20/2010 14:59",4.95,17230,"United Kingdom","Medication & Remedies"
